source,target,treeDistance
hVSMC-0017,hVSMC-0199,37
hVSMC-0017,hVSMC-0191,21
hVSMC-0017,hVSMC-0182,3
hVSMC-0017,hVSMC-0176,7
hVSMC-0017,hVSMC-0163,11
hVSMC-0017,hVSMC-0160,35
hVSMC-0017,hVSMC-0156,3
hVSMC-0017,hVSMC-0152,43
hVSMC-0017,hVSMC-0148,37
hVSMC-0017,hVSMC-0146,7
hVSMC-0017,hVSMC-0145,37
hVSMC-0017,hVSMC-0141,7
hVSMC-0017,hVSMC-0137,41
hVSMC-0017,hVSMC-0133,37
hVSMC-0017,hVSMC-0131,41
hVSMC-0017,hVSMC-0123,3
hVSMC-0017,hVSMC-0121,7
hVSMC-0017,hVSMC-0111,41
hVSMC-0017,hVSMC-0110,7
hVSMC-0017,hVSMC-0107,39
hVSMC-0017,hVSMC-0103,11
hVSMC-0017,hVSMC-0101,21
hVSMC-0017,hVSMC-0097,3
hVSMC-0017,hVSMC-0090,1
hVSMC-0017,hVSMC-0089,7
hVSMC-0017,hVSMC-0088,42
hVSMC-0017,hVSMC-0086,43
hVSMC-0017,hVSMC-0083,35
hVSMC-0017,hVSMC-0082,3
hVSMC-0017,hVSMC-0077,3
hVSMC-0017,hVSMC-0076,35
hVSMC-0017,hVSMC-0074,38
hVSMC-0017,hVSMC-0073,11
hVSMC-0017,hVSMC-0072,39
hVSMC-0017,hVSMC-0070,13
hVSMC-0017,hVSMC-0068,3
hVSMC-0017,hVSMC-0067,27
hVSMC-0017,hVSMC-0065,19
hVSMC-0017,hVSMC-0064,11
hVSMC-0017,hVSMC-0061,8
hVSMC-0017,hVSMC-0060,7
hVSMC-0017,hVSMC-0058,7
hVSMC-0017,hVSMC-0056,37
hVSMC-0017,hVSMC-0055,27
hVSMC-0017,hVSMC-0053,43
hVSMC-0017,hVSMC-0052,11
hVSMC-0017,hVSMC-0051,36
hVSMC-0017,hVSMC-0046,37
hVSMC-0017,hVSMC-0044,1
hVSMC-0017,hVSMC-0042,2
hVSMC-0017,hVSMC-0041,38
hVSMC-0017,hVSMC-0040,28
hVSMC-0017,hVSMC-0038,37
hVSMC-0017,hVSMC-0035,11
hVSMC-0017,hVSMC-0031,3
hVSMC-0017,hVSMC-0030,7
hVSMC-0017,hVSMC-0028,3
hVSMC-0017,hVSMC-0026,7
hVSMC-0017,hVSMC-0025,37
hVSMC-0017,hVSMC-0024,7
hVSMC-0017,hVSMC-0022,38
hVSMC-0017,hVSMC-0021,37
hVSMC-0017,hVSMC-0019,21
hVSMC-0016,hVSMC-1995,35
hVSMC-0016,hVSMC-1303,22
hVSMC-0016,hVSMC-1100,35
hVSMC-0016,hVSMC-0970,44
hVSMC-0016,hVSMC-0946,42
hVSMC-0016,hVSMC-0773,32
hVSMC-0016,hVSMC-0725,24
hVSMC-0016,hVSMC-0668,39
hVSMC-0016,hVSMC-0400,11
hVSMC-0016,hVSMC-0383,35
hVSMC-0016,hVSMC-0372,37
hVSMC-0016,hVSMC-0328,35
hVSMC-0016,hVSMC-0327,41
hVSMC-0016,hVSMC-0312,39
hVSMC-0016,hVSMC-0296,21
hVSMC-0016,hVSMC-0272,11
hVSMC-0016,hVSMC-0249,41
hVSMC-0016,hVSMC-0242,41
hVSMC-0016,hVSMC-0238,39
hVSMC-0016,hVSMC-0204,39
hVSMC-0016,hVSMC-0203,21
hVSMC-0016,hVSMC-0202,35
hVSMC-0016,hVSMC-0201,9
hVSMC-0016,hVSMC-0199,9
hVSMC-0016,hVSMC-0191,33
hVSMC-0016,hVSMC-0182,39
hVSMC-0016,hVSMC-0176,37
hVSMC-0016,hVSMC-0163,39
hVSMC-0016,hVSMC-0160,15
hVSMC-0016,hVSMC-0156,39
hVSMC-0016,hVSMC-0152,9
hVSMC-0016,hVSMC-0148,11
hVSMC-0016,hVSMC-0146,39
hVSMC-0016,hVSMC-0145,11
hVSMC-0016,hVSMC-0141,37
hVSMC-0016,hVSMC-0137,9
hVSMC-0016,hVSMC-0133,11
hVSMC-0016,hVSMC-0131,11
hVSMC-0016,hVSMC-0123,41
hVSMC-0016,hVSMC-0121,39
hVSMC-0016,hVSMC-0111,11
hVSMC-0016,hVSMC-0110,39
hVSMC-0016,hVSMC-0107,21
hVSMC-0016,hVSMC-0103,37
hVSMC-0016,hVSMC-0101,35
hVSMC-0016,hVSMC-0097,39
hVSMC-0016,hVSMC-0090,39
hVSMC-0016,hVSMC-0089,39
hVSMC-0016,hVSMC-0088,10
hVSMC-0016,hVSMC-0086,19
hVSMC-0016,hVSMC-0083,15
hVSMC-0016,hVSMC-0082,39
hVSMC-0016,hVSMC-0077,41
hVSMC-0016,hVSMC-0076,13
hVSMC-0016,hVSMC-0074,4
hVSMC-0016,hVSMC-0073,35
hVSMC-0016,hVSMC-0072,15
hVSMC-0016,hVSMC-0070,39
hVSMC-0016,hVSMC-0068,39
hVSMC-0016,hVSMC-0067,21
hVSMC-0016,hVSMC-0065,35
hVSMC-0016,hVSMC-0064,39
hVSMC-0016,hVSMC-0061,38
hVSMC-0016,hVSMC-0060,37
hVSMC-0016,hVSMC-0058,37
hVSMC-0016,hVSMC-0056,9
hVSMC-0016,hVSMC-0055,43
hVSMC-0016,hVSMC-0053,9
hVSMC-0016,hVSMC-0052,39
hVSMC-0016,hVSMC-0051,12
hVSMC-0016,hVSMC-0046,11
hVSMC-0016,hVSMC-0044,39
hVSMC-0016,hVSMC-0042,40
hVSMC-0016,hVSMC-0041,10
hVSMC-0016,hVSMC-0040,18
hVSMC-0016,hVSMC-0038,11
hVSMC-0016,hVSMC-0035,39
hVSMC-0016,hVSMC-0031,39
hVSMC-0016,hVSMC-0030,39
hVSMC-0016,hVSMC-0028,41
hVSMC-0016,hVSMC-0026,37
hVSMC-0016,hVSMC-0025,11
hVSMC-0016,hVSMC-0024,39
hVSMC-0016,hVSMC-0022,10
hVSMC-0016,hVSMC-0021,9
hVSMC-0016,hVSMC-0019,35
hVSMC-0016,hVSMC-0017,40
hVSMC-0015,hVSMC-1995,8
hVSMC-0015,hVSMC-1303,31
hVSMC-0015,hVSMC-1100,12
hVSMC-0015,hVSMC-0970,33
hVSMC-0015,hVSMC-0946,31
hVSMC-0015,hVSMC-0773,29
hVSMC-0015,hVSMC-0725,29
hVSMC-0015,hVSMC-0668,10
hVSMC-0015,hVSMC-0400,32
hVSMC-0015,hVSMC-0383,20
hVSMC-0015,hVSMC-0372,4
hVSMC-0015,hVSMC-0328,4
hVSMC-0015,hVSMC-0327,14
hVSMC-0015,hVSMC-0312,14
hVSMC-0015,hVSMC-0296,28
hVSMC-0015,hVSMC-0272,38
hVSMC-0015,hVSMC-0249,14
hVSMC-0015,hVSMC-0242,14
hVSMC-0015,hVSMC-0238,14
hVSMC-0015,hVSMC-0204,10
hVSMC-0015,hVSMC-0203,26
hVSMC-0015,hVSMC-0202,0
hVSMC-0015,hVSMC-0201,36
hVSMC-0015,hVSMC-0199,34
hVSMC-0015,hVSMC-0191,22
hVSMC-0015,hVSMC-0182,10
hVSMC-0015,hVSMC-0176,14
hVSMC-0015,hVSMC-0163,10
hVSMC-0015,hVSMC-0160,34
hVSMC-0015,hVSMC-0156,10
hVSMC-0015,hVSMC-0152,36
hVSMC-0015,hVSMC-0148,32
hVSMC-0015,hVSMC-0146,14
hVSMC-0015,hVSMC-0145,32
hVSMC-0015,hVSMC-0141,14
hVSMC-0015,hVSMC-0137,36
hVSMC-0015,hVSMC-0133,34
hVSMC-0015,hVSMC-0131,38
hVSMC-0015,hVSMC-0123,12
hVSMC-0015,hVSMC-0121,14
hVSMC-0015,hVSMC-0111,38
hVSMC-0015,hVSMC-0110,14
hVSMC-0015,hVSMC-0107,38
hVSMC-0015,hVSMC-0103,16
hVSMC-0015,hVSMC-0101,24
hVSMC-0015,hVSMC-0097,10
hVSMC-0015,hVSMC-0090,12
hVSMC-0015,hVSMC-0089,14
hVSMC-0015,hVSMC-0088,35
hVSMC-0015,hVSMC-0086,38
hVSMC-0015,hVSMC-0083,28
hVSMC-0015,hVSMC-0082,10
hVSMC-0015,hVSMC-0077,12
hVSMC-0015,hVSMC-0076,30
hVSMC-0015,hVSMC-0074,33
hVSMC-0015,hVSMC-0073,0
hVSMC-0015,hVSMC-0072,32
hVSMC-0015,hVSMC-0070,10
hVSMC-0015,hVSMC-0068,10
hVSMC-0015,hVSMC-0067,28
hVSMC-0015,hVSMC-0065,22
hVSMC-0015,hVSMC-0064,18
hVSMC-0015,hVSMC-0061,13
hVSMC-0015,hVSMC-0060,14
hVSMC-0015,hVSMC-0058,14
hVSMC-0015,hVSMC-0056,34
hVSMC-0015,hVSMC-0055,30
hVSMC-0015,hVSMC-0053,36
hVSMC-0015,hVSMC-0052,10
hVSMC-0015,hVSMC-0051,29
hVSMC-0015,hVSMC-0046,32
hVSMC-0015,hVSMC-0044,12
hVSMC-0015,hVSMC-0042,11
hVSMC-0015,hVSMC-0041,33
hVSMC-0015,hVSMC-0040,29
hVSMC-0015,hVSMC-0038,32
hVSMC-0015,hVSMC-0035,16
hVSMC-0015,hVSMC-0031,10
hVSMC-0015,hVSMC-0030,14
hVSMC-0015,hVSMC-0028,12
hVSMC-0015,hVSMC-0026,14
hVSMC-0015,hVSMC-0025,32
hVSMC-0015,hVSMC-0024,14
hVSMC-0015,hVSMC-0022,33
hVSMC-0015,hVSMC-0021,34
hVSMC-0015,hVSMC-0019,24
hVSMC-0015,hVSMC-0017,11
hVSMC-0015,hVSMC-0016,35
hVSMC-0014,hVSMC-1995,10
hVSMC-0014,hVSMC-1303,27
hVSMC-0014,hVSMC-1100,18
hVSMC-0014,hVSMC-0970,37
hVSMC-0014,hVSMC-0946,31
hVSMC-0014,hVSMC-0773,17
hVSMC-0014,hVSMC-0725,29
hVSMC-0014,hVSMC-0668,16
hVSMC-0014,hVSMC-0400,38
hVSMC-0014,hVSMC-0383,18
hVSMC-0014,hVSMC-0372,14
hVSMC-0014,hVSMC-0328,16
hVSMC-0014,hVSMC-0327,12
hVSMC-0014,hVSMC-0312,8
hVSMC-0014,hVSMC-0296,26
hVSMC-0014,hVSMC-0272,36
hVSMC-0014,hVSMC-0249,8
hVSMC-0014,hVSMC-0242,12
hVSMC-0014,hVSMC-0238,12
hVSMC-0014,hVSMC-0204,10
hVSMC-0014,hVSMC-0203,24
hVSMC-0014,hVSMC-0202,16
hVSMC-0014,hVSMC-0201,36
hVSMC-0014,hVSMC-0199,36
hVSMC-0014,hVSMC-0191,22
hVSMC-0014,hVSMC-0182,10
hVSMC-0014,hVSMC-0176,10
hVSMC-0014,hVSMC-0163,16
hVSMC-0014,hVSMC-0160,30
hVSMC-0014,hVSMC-0156,10
hVSMC-0014,hVSMC-0152,38
hVSMC-0014,hVSMC-0148,38
hVSMC-0014,hVSMC-0146,12
hVSMC-0014,hVSMC-0145,38
hVSMC-0014,hVSMC-0141,10
hVSMC-0014,hVSMC-0137,38
hVSMC-0014,hVSMC-0133,38
hVSMC-0014,hVSMC-0131,36
hVSMC-0014,hVSMC-0123,10
hVSMC-0014,hVSMC-0121,12
hVSMC-0014,hVSMC-0111,36
hVSMC-0014,hVSMC-0110,12
hVSMC-0014,hVSMC-0107,36
hVSMC-0014,hVSMC-0103,12
hVSMC-0014,hVSMC-0101,18
hVSMC-0014,hVSMC-0097,10
hVSMC-0014,hVSMC-0090,12
hVSMC-0014,hVSMC-0089,12
hVSMC-0014,hVSMC-0088,37
hVSMC-0014,hVSMC-0086,34
hVSMC-0014,hVSMC-0083,34
hVSMC-0014,hVSMC-0082,10
hVSMC-0014,hVSMC-0077,10
hVSMC-0014,hVSMC-0076,34
hVSMC-0014,hVSMC-0074,39
hVSMC-0014,hVSMC-0073,16
hVSMC-0014,hVSMC-0072,38
hVSMC-0014,hVSMC-0070,16
hVSMC-0014,hVSMC-0068,10
hVSMC-0014,hVSMC-0067,26
hVSMC-0014,hVSMC-0065,18
hVSMC-0014,hVSMC-0064,14
hVSMC-0014,hVSMC-0061,15
hVSMC-0014,hVSMC-0060,10
hVSMC-0014,hVSMC-0058,10
hVSMC-0014,hVSMC-0056,36
hVSMC-0014,hVSMC-0055,26
hVSMC-0014,hVSMC-0053,38
hVSMC-0014,hVSMC-0052,16
hVSMC-0014,hVSMC-0051,35
hVSMC-0014,hVSMC-0046,38
hVSMC-0014,hVSMC-0044,12
hVSMC-0014,hVSMC-0042,9
hVSMC-0014,hVSMC-0041,37
hVSMC-0014,hVSMC-0040,29
hVSMC-0014,hVSMC-0038,38
hVSMC-0014,hVSMC-0035,0
hVSMC-0014,hVSMC-0031,10
hVSMC-0014,hVSMC-0030,12
hVSMC-0014,hVSMC-0028,10
hVSMC-0014,hVSMC-0026,10
hVSMC-0014,hVSMC-0025,38
hVSMC-0014,hVSMC-0024,12
hVSMC-0014,hVSMC-0022,37
hVSMC-0014,hVSMC-0021,36
hVSMC-0014,hVSMC-0019,18
hVSMC-0014,hVSMC-0017,11
hVSMC-0014,hVSMC-0016,39
hVSMC-0014,hVSMC-0015,16
hVSMC-0012,hVSMC-1995,14
hVSMC-0012,hVSMC-1303,27
hVSMC-0012,hVSMC-1100,18
hVSMC-0012,hVSMC-0970,33
hVSMC-0012,hVSMC-0946,31
hVSMC-0012,hVSMC-0773,27
hVSMC-0012,hVSMC-0725,29
hVSMC-0012,hVSMC-0668,12
hVSMC-0012,hVSMC-0400,36
hVSMC-0012,hVSMC-0383,20
hVSMC-0012,hVSMC-0372,10
hVSMC-0012,hVSMC-0328,10
hVSMC-0012,hVSMC-0327,12
hVSMC-0012,hVSMC-0312,4
hVSMC-0012,hVSMC-0296,26
hVSMC-0012,hVSMC-0272,42
hVSMC-0012,hVSMC-0249,8
hVSMC-0012,hVSMC-0242,12
hVSMC-0012,hVSMC-0238,6
hVSMC-0012,hVSMC-0204,4
hVSMC-0012,hVSMC-0203,24
hVSMC-0012,hVSMC-0202,12
hVSMC-0012,hVSMC-0201,40
hVSMC-0012,hVSMC-0199,38
hVSMC-0012,hVSMC-0191,20
hVSMC-0012,hVSMC-0182,4
hVSMC-0012,hVSMC-0176,8
hVSMC-0012,hVSMC-0163,10
hVSMC-0012,hVSMC-0160,34
hVSMC-0012,hVSMC-0156,4
hVSMC-0012,hVSMC-0152,42
hVSMC-0012,hVSMC-0148,36
hVSMC-0012,hVSMC-0146,6
hVSMC-0012,hVSMC-0145,36
hVSMC-0012,hVSMC-0141,8
hVSMC-0012,hVSMC-0137,40
hVSMC-0012,hVSMC-0133,36
hVSMC-0012,hVSMC-0131,42
hVSMC-0012,hVSMC-0123,2
hVSMC-0012,hVSMC-0121,6
hVSMC-0012,hVSMC-0111,42
hVSMC-0012,hVSMC-0110,6
hVSMC-0012,hVSMC-0107,40
hVSMC-0012,hVSMC-0103,10
hVSMC-0012,hVSMC-0101,22
hVSMC-0012,hVSMC-0097,4
hVSMC-0012,hVSMC-0090,0
hVSMC-0012,hVSMC-0089,6
hVSMC-0012,hVSMC-0088,41
hVSMC-0012,hVSMC-0086,42
hVSMC-0012,hVSMC-0083,34
hVSMC-0012,hVSMC-0082,4
hVSMC-0012,hVSMC-0077,2
hVSMC-0012,hVSMC-0076,34
hVSMC-0012,hVSMC-0074,37
hVSMC-0012,hVSMC-0073,12
hVSMC-0012,hVSMC-0072,38
hVSMC-0012,hVSMC-0070,12
hVSMC-0012,hVSMC-0068,4
hVSMC-0012,hVSMC-0067,26
hVSMC-0012,hVSMC-0065,20
hVSMC-0012,hVSMC-0064,10
hVSMC-0012,hVSMC-0061,7
hVSMC-0012,hVSMC-0060,8
hVSMC-0012,hVSMC-0058,8
hVSMC-0012,hVSMC-0056,38
hVSMC-0012,hVSMC-0055,28
hVSMC-0012,hVSMC-0053,42
hVSMC-0012,hVSMC-0052,10
hVSMC-0012,hVSMC-0051,35
hVSMC-0012,hVSMC-0046,36
hVSMC-0012,hVSMC-0044,0
hVSMC-0012,hVSMC-0042,3
hVSMC-0012,hVSMC-0041,37
hVSMC-0012,hVSMC-0040,27
hVSMC-0012,hVSMC-0038,36
hVSMC-0012,hVSMC-0035,12
hVSMC-0012,hVSMC-0031,4
hVSMC-0012,hVSMC-0030,6
hVSMC-0012,hVSMC-0028,2
hVSMC-0012,hVSMC-0026,8
hVSMC-0012,hVSMC-0025,36
hVSMC-0012,hVSMC-0024,6
hVSMC-0012,hVSMC-0022,37
hVSMC-0012,hVSMC-0021,38
hVSMC-0012,hVSMC-0019,22
hVSMC-0012,hVSMC-0017,1
hVSMC-0012,hVSMC-0016,39
hVSMC-0012,hVSMC-0015,12
hVSMC-0012,hVSMC-0014,12
hVSMC-0011,hVSMC-1995,14
hVSMC-0011,hVSMC-1303,31
hVSMC-0011,hVSMC-1100,20
hVSMC-0011,hVSMC-0970,35
hVSMC-0011,hVSMC-0946,29
hVSMC-0011,hVSMC-0773,23
hVSMC-0011,hVSMC-0725,27
hVSMC-0011,hVSMC-0668,16
hVSMC-0011,hVSMC-0400,34
hVSMC-0011,hVSMC-0383,18
hVSMC-0011,hVSMC-0372,10
hVSMC-0011,hVSMC-0328,10
hVSMC-0011,hVSMC-0327,10
hVSMC-0011,hVSMC-0312,10
hVSMC-0011,hVSMC-0296,22
hVSMC-0011,hVSMC-0272,38
hVSMC-0011,hVSMC-0249,12
hVSMC-0011,hVSMC-0242,10
hVSMC-0011,hVSMC-0238,10
hVSMC-0011,hVSMC-0204,4
hVSMC-0011,hVSMC-0203,24
hVSMC-0011,hVSMC-0202,14
hVSMC-0011,hVSMC-0201,34
hVSMC-0011,hVSMC-0199,36
hVSMC-0011,hVSMC-0191,22
hVSMC-0011,hVSMC-0182,4
hVSMC-0011,hVSMC-0176,0
hVSMC-0011,hVSMC-0163,16
hVSMC-0011,hVSMC-0160,30
hVSMC-0011,hVSMC-0156,4
hVSMC-0011,hVSMC-0152,36
hVSMC-0011,hVSMC-0148,34
hVSMC-0011,hVSMC-0146,10
hVSMC-0011,hVSMC-0145,34
hVSMC-0011,hVSMC-0141,0
hVSMC-0011,hVSMC-0137,34
hVSMC-0011,hVSMC-0133,34
hVSMC-0011,hVSMC-0131,38
hVSMC-0011,hVSMC-0123,10
hVSMC-0011,hVSMC-0121,10
hVSMC-0011,hVSMC-0111,38
hVSMC-0011,hVSMC-0110,10
hVSMC-0011,hVSMC-0107,36
hVSMC-0011,hVSMC-0103,4
hVSMC-0011,hVSMC-0101,22
hVSMC-0011,hVSMC-0097,4
hVSMC-0011,hVSMC-0090,8
hVSMC-0011,hVSMC-0089,10
hVSMC-0011,hVSMC-0088,35
hVSMC-0011,hVSMC-0086,36
hVSMC-0011,hVSMC-0083,34
hVSMC-0011,hVSMC-0082,4
hVSMC-0011,hVSMC-0077,8
hVSMC-0011,hVSMC-0076,34
hVSMC-0011,hVSMC-0074,35
hVSMC-0011,hVSMC-0073,14
hVSMC-0011,hVSMC-0072,34
hVSMC-0011,hVSMC-0070,16
hVSMC-0011,hVSMC-0068,8
hVSMC-0011,hVSMC-0067,22
hVSMC-0011,hVSMC-0065,22
hVSMC-0011,hVSMC-0064,12
hVSMC-0011,hVSMC-0061,13
hVSMC-0011,hVSMC-0060,0
hVSMC-0011,hVSMC-0058,0
hVSMC-0011,hVSMC-0056,36
hVSMC-0011,hVSMC-0055,28
hVSMC-0011,hVSMC-0053,36
hVSMC-0011,hVSMC-0052,16
hVSMC-0011,hVSMC-0051,35
hVSMC-0011,hVSMC-0046,34
hVSMC-0011,hVSMC-0044,8
hVSMC-0011,hVSMC-0042,7
hVSMC-0011,hVSMC-0041,33
hVSMC-0011,hVSMC-0040,25
hVSMC-0011,hVSMC-0038,34
hVSMC-0011,hVSMC-0035,10
hVSMC-0011,hVSMC-0031,8
hVSMC-0011,hVSMC-0030,10
hVSMC-0011,hVSMC-0028,8
hVSMC-0011,hVSMC-0026,0
hVSMC-0011,hVSMC-0025,34
hVSMC-0011,hVSMC-0024,10
hVSMC-0011,hVSMC-0022,33
hVSMC-0011,hVSMC-0021,36
hVSMC-0011,hVSMC-0019,22
hVSMC-0011,hVSMC-0017,7
hVSMC-0011,hVSMC-0016,37
hVSMC-0011,hVSMC-0015,14
hVSMC-0011,hVSMC-0014,10
hVSMC-0011,hVSMC-0012,8
hVSMC-0004,hVSMC-1995,16
hVSMC-0004,hVSMC-1303,29
hVSMC-0004,hVSMC-1100,16
hVSMC-0004,hVSMC-0970,33
hVSMC-0004,hVSMC-0946,31
hVSMC-0004,hVSMC-0773,23
hVSMC-0004,hVSMC-0725,27
hVSMC-0004,hVSMC-0668,8
hVSMC-0004,hVSMC-0400,36
hVSMC-0004,hVSMC-0383,20
hVSMC-0004,hVSMC-0372,12
hVSMC-0004,hVSMC-0328,12
hVSMC-0004,hVSMC-0327,8
hVSMC-0004,hVSMC-0312,4
hVSMC-0004,hVSMC-0296,24
hVSMC-0004,hVSMC-0272,40
hVSMC-0004,hVSMC-0249,6
hVSMC-0004,hVSMC-0242,8
hVSMC-0004,hVSMC-0238,0
hVSMC-0004,hVSMC-0204,10
hVSMC-0004,hVSMC-0203,26
hVSMC-0004,hVSMC-0202,14
hVSMC-0004,hVSMC-0201,40
hVSMC-0004,hVSMC-0199,36
hVSMC-0004,hVSMC-0191,20
hVSMC-0004,hVSMC-0182,10
hVSMC-0004,hVSMC-0176,10
hVSMC-0004,hVSMC-0163,8
hVSMC-0004,hVSMC-0160,34
hVSMC-0004,hVSMC-0156,10
hVSMC-0004,hVSMC-0152,42
hVSMC-0004,hVSMC-0148,36
hVSMC-0004,hVSMC-0146,0
hVSMC-0004,hVSMC-0145,36
hVSMC-0004,hVSMC-0141,10
hVSMC-0004,hVSMC-0137,40
hVSMC-0004,hVSMC-0133,38
hVSMC-0004,hVSMC-0131,40
hVSMC-0004,hVSMC-0123,6
hVSMC-0004,hVSMC-0121,0
hVSMC-0004,hVSMC-0111,40
hVSMC-0004,hVSMC-0110,0
hVSMC-0004,hVSMC-0107,38
hVSMC-0004,hVSMC-0103,10
hVSMC-0004,hVSMC-0101,24
hVSMC-0004,hVSMC-0097,8
hVSMC-0004,hVSMC-0090,6
hVSMC-0004,hVSMC-0089,0
hVSMC-0004,hVSMC-0088,41
hVSMC-0004,hVSMC-0086,42
hVSMC-0004,hVSMC-0083,34
hVSMC-0004,hVSMC-0082,10
hVSMC-0004,hVSMC-0077,6
hVSMC-0004,hVSMC-0076,32
hVSMC-0004,hVSMC-0074,37
hVSMC-0004,hVSMC-0073,14
hVSMC-0004,hVSMC-0072,36
hVSMC-0004,hVSMC-0070,8
hVSMC-0004,hVSMC-0068,8
hVSMC-0004,hVSMC-0067,24
hVSMC-0004,hVSMC-0065,20
hVSMC-0004,hVSMC-0064,12
hVSMC-0004,hVSMC-0061,3
hVSMC-0004,hVSMC-0060,10
hVSMC-0004,hVSMC-0058,10
hVSMC-0004,hVSMC-0056,36
hVSMC-0004,hVSMC-0055,28
hVSMC-0004,hVSMC-0053,42
hVSMC-0004,hVSMC-0052,8
hVSMC-0004,hVSMC-0051,33
hVSMC-0004,hVSMC-0046,36
hVSMC-0004,hVSMC-0044,6
hVSMC-0004,hVSMC-0042,7
hVSMC-0004,hVSMC-0041,37
hVSMC-0004,hVSMC-0040,27
hVSMC-0004,hVSMC-0038,36
hVSMC-0004,hVSMC-0035,12
hVSMC-0004,hVSMC-0031,8
hVSMC-0004,hVSMC-0030,0
hVSMC-0004,hVSMC-0028,6
hVSMC-0004,hVSMC-0026,10
hVSMC-0004,hVSMC-0025,36
hVSMC-0004,hVSMC-0024,0
hVSMC-0004,hVSMC-0022,37
hVSMC-0004,hVSMC-0021,36
hVSMC-0004,hVSMC-0019,24
hVSMC-0004,hVSMC-0017,7
hVSMC-0004,hVSMC-0016,39
hVSMC-0004,hVSMC-0015,14
hVSMC-0004,hVSMC-0014,12
hVSMC-0004,hVSMC-0012,6
hVSMC-0004,hVSMC-0011,10
hVSMC-0002,hVSMC-1995,38
hVSMC-0002,hVSMC-1303,25
hVSMC-0002,hVSMC-1100,40
hVSMC-0002,hVSMC-0970,45
hVSMC-0002,hVSMC-0946,43
hVSMC-0002,hVSMC-0773,33
hVSMC-0002,hVSMC-0725,27
hVSMC-0002,hVSMC-0668,38
hVSMC-0002,hVSMC-0400,16
hVSMC-0002,hVSMC-0383,36
hVSMC-0002,hVSMC-0372,40
hVSMC-0002,hVSMC-0328,38
hVSMC-0002,hVSMC-0327,42
hVSMC-0002,hVSMC-0312,42
hVSMC-0002,hVSMC-0296,26
hVSMC-0002,hVSMC-0272,6
hVSMC-0002,hVSMC-0249,42
hVSMC-0002,hVSMC-0242,42
hVSMC-0002,hVSMC-0238,42
hVSMC-0002,hVSMC-0204,40
hVSMC-0002,hVSMC-0203,28
hVSMC-0002,hVSMC-0202,36
hVSMC-0002,hVSMC-0201,4
hVSMC-0002,hVSMC-0199,8
hVSMC-0002,hVSMC-0191,38
hVSMC-0002,hVSMC-0182,40
hVSMC-0002,hVSMC-0176,36
hVSMC-0002,hVSMC-0163,38
hVSMC-0002,hVSMC-0160,14
hVSMC-0002,hVSMC-0156,40
hVSMC-0002,hVSMC-0152,0
hVSMC-0002,hVSMC-0148,16
hVSMC-0002,hVSMC-0146,42
hVSMC-0002,hVSMC-0145,16
hVSMC-0002,hVSMC-0141,36
hVSMC-0002,hVSMC-0137,4
hVSMC-0002,hVSMC-0133,6
hVSMC-0002,hVSMC-0131,6
hVSMC-0002,hVSMC-0123,42
hVSMC-0002,hVSMC-0121,42
hVSMC-0002,hVSMC-0111,6
hVSMC-0002,hVSMC-0110,42
hVSMC-0002,hVSMC-0107,14
hVSMC-0002,hVSMC-0103,38
hVSMC-0002,hVSMC-0101,36
hVSMC-0002,hVSMC-0097,40
hVSMC-0002,hVSMC-0090,42
hVSMC-0002,hVSMC-0089,42
hVSMC-0002,hVSMC-0088,1
hVSMC-0002,hVSMC-0086,14
hVSMC-0002,hVSMC-0083,18
hVSMC-0002,hVSMC-0082,40
hVSMC-0002,hVSMC-0077,42
hVSMC-0002,hVSMC-0076,18
hVSMC-0002,hVSMC-0074,9
hVSMC-0002,hVSMC-0073,36
hVSMC-0002,hVSMC-0072,20
hVSMC-0002,hVSMC-0070,38
hVSMC-0002,hVSMC-0068,44
hVSMC-0002,hVSMC-0067,26
hVSMC-0002,hVSMC-0065,38
hVSMC-0002,hVSMC-0064,42
hVSMC-0002,hVSMC-0061,41
hVSMC-0002,hVSMC-0060,36
hVSMC-0002,hVSMC-0058,36
hVSMC-0002,hVSMC-0056,8
hVSMC-0002,hVSMC-0055,48
hVSMC-0002,hVSMC-0053,0
hVSMC-0002,hVSMC-0052,38
hVSMC-0002,hVSMC-0051,17
hVSMC-0002,hVSMC-0046,16
hVSMC-0002,hVSMC-0044,42
hVSMC-0002,hVSMC-0042,43
hVSMC-0002,hVSMC-0041,5
hVSMC-0002,hVSMC-0040,23
hVSMC-0002,hVSMC-0038,16
hVSMC-0002,hVSMC-0035,38
hVSMC-0002,hVSMC-0031,44
hVSMC-0002,hVSMC-0030,42
hVSMC-0002,hVSMC-0028,42
hVSMC-0002,hVSMC-0026,36
hVSMC-0002,hVSMC-0025,16
hVSMC-0002,hVSMC-0024,42
hVSMC-0002,hVSMC-0022,5
hVSMC-0002,hVSMC-0021,8
hVSMC-0002,hVSMC-0019,36
hVSMC-0002,hVSMC-0017,43
hVSMC-0002,hVSMC-0016,9
hVSMC-0002,hVSMC-0015,36
hVSMC-0002,hVSMC-0014,38
hVSMC-0002,hVSMC-0012,42
hVSMC-0002,hVSMC-0011,36
hVSMC-0002,hVSMC-0004,42
hVSMC-0001,hVSMC-1995,14
hVSMC-0001,hVSMC-1303,31
hVSMC-0001,hVSMC-1100,20
hVSMC-0001,hVSMC-0970,35
hVSMC-0001,hVSMC-0946,29
hVSMC-0001,hVSMC-0773,23
